"Country","Year","Daily_Cigarettes","Total_Smokers","Total_Female_Smokers","Total_Male_Smokers","Population","Continent","Rank","GDP","Deaths"
"Seychelles",2004,7.0999999,10107,1261,8846,82475,"Africa",78,10176.6587120064,116.54409
"Seychelles",2005,6.9000001,10417,1287,9130,82858,"Africa",78,11092.5107357824,119.80999
"Seychelles",2006,6.5999999,10671,1301,9370,84600,"Africa",78,12014.3998729502,118.018394
"Seychelles",2007,6.1999998,10870,1305,9565,85033,"Africa",80,12154.8299372808,114.75306
"Seychelles",2008,5.9000001,11048,1307,9742,86956,"Africa",79,11122.8620677142,113.45586
"Seychelles",2009,5.5,11188,1306,9882,87298,"Africa",79,9706.95605963959,112.821
"Seychelles",2010,5.0999999,11264,1304,9960,89770,"Africa",80,10804.6844747547,106.16374
"Seychelles",2011,4.5999999,11303,1306,9997,87441,"Africa",79,12189.0951601357,101.04588
"Seychelles",2012,4.1999998,11319,1311,10008,88303,"Africa",79,12006.68296237,102.91841
"Sierra Leone",1990,6.5,400500,65911,334589,4319763,"Africa",101,150.388997452047,107.99716
"Sierra Leone",1991,6.3000002,400503,66006,334498,4348663,"Africa",102,179.361210312569,103.19825
"Sierra Leone",1992,6.1999998,397456,65656,331801,4347727,"Africa",101,156.403103874074,99.38108
"Sierra Leone",1993,6,392839,65099,327740,4328965,"Africa",101,177.59726281034,95.093155
"Sierra Leone",1994,5.9000001,388511,64555,323957,4309780,"Africa",101,211.592232244682,90.44585
"Sierra Leone",1995,5.6999998,385882,64220,321662,4303953,"Africa",102,202.316042811522,87.974815
"Sierra Leone",1996,5.5,385045,64118,320926,4312660,"Africa",103,218.366890204629,85.42632
"Sierra Leone",1997,5.3000002,384803,64705,320098,4335295,"Africa",103,196.115381680372,83.97882
"Sierra Leone",1998,5,387664,65453,322211,4381484,"Africa",104,153.458491996581,81.70486
"Sierra Leone",1999,4.8000002,394466,66753,327713,4462374,"Africa",105,150.006424578628,79.42315
"Sierra Leone",2000,4.5999999,405604,68709,336895,4584570,"Africa",103,138.698722497148,78.09341
"Sierra Leone",2001,4.4000001,421726,71405,350321,4754069,"Africa",101,229.37565952613,77.62299
"Sierra Leone",2002,4.3000002,442591,74697,367894,4965770,"Africa",99,252.396006970341,77.361244
"Sierra Leone",2003,4.3000002,466040,78405,387635,5201074,"Africa",101,266.446905426105,77.29592
"Sierra Leone",2004,4.3000002,489179,82054,407125,5433995,"Africa",101,266.569371315474,76.75634
"Sierra Leone",2005,4.3000002,510220,85377,424843,5645629,"Africa",101,292.349066330563,77.09393
"Sierra Leone",2006,4.3000002,528518,88339,440179,5829240,"Africa",100,323.389018440273,76.41658
"Sierra Leone",2007,4.4000001,544342,91074,453268,5989641,"Africa",98,360.371660481482,75.867645
"Sierra Leone",2008,4.4000001,558257,93740,464517,6133599,"Africa",98,408.481008463935,73.65998
"Sierra Leone",2009,4.4000001,570904,97623,473281,6272735,"Africa",100,391.200942951228,72.65994
"Sierra Leone",2010,4.4000001,584630,100501,484129,6415636,"Africa",100,401.834876099443,72.25272
"Sierra Leone",2011,4.4000001,598997,103460,495537,6563238,"Africa",101,448.337662148696,71.05126
"Sierra Leone",2012,4.5,614196,106531,507666,6712586,"Africa",101,566.378235059355,69.84673
"Singapore",1990,23.799999,335721,42266,293455,3047132,"Asia",89,11861.7561591366,133.53673
"Singapore",1991,23.5,340206,42277,297929,3135083,"Asia",90,14502.3799938606,127.53961
"Singapore",1992,23.200001,344468,42224,302245,3230698,"Asia",91,16135.9136525986,120.153206
"Singapore",1993,22.9,347795,41971,305824,3313471,"Asia",92,18290.0282372282,114.42792
"Singapore",1994,22.6,350358,41616,308743,3419048,"Asia",93,21553.0308996263,111.988884
"Singapore",1995,22.299999,352461,41192,311269,3524506,"Asia",97,24914.411255678,108.20249
"Singapore",1996,22.1,354775,40858,313917,3670704,"Asia",99,26233.6288964795,103.836975
"Singapore",1997,21.9,356155,41214,314940,3796038,"Asia",100,26375.9719503189,98.19159
"Singapore",1998,21.9,358465,41804,316660,3927213,"Asia",101,21829.2998697666,94.36228
"Singapore",1999,22.1,358544,42937,315606,3958723,"Asia",100,21796.0844360572,88.20862
"Singapore",2000,22.1,358342,44294,314048,4027887,"Asia",102,23852.3270285975,82.8436
"Singapore",2001,22.200001,361075,46307,314769,4138012,"Asia",103,21700.0200458315,77.98372
"Singapore",2002,22.200001,364384,48313,316071,4175950,"Asia",104,22159.6888632741,74.67379
"Singapore",2003,22.1,368920,50383,318537,4114826,"Asia",100,23730.1524496489,71.24189
"Singapore",2004,21.9,373250,52539,320711,4166664,"Asia",102,27608.5373712744,67.60502
"Singapore",2005,21.4,381135,54396,326739,4265762,"Asia",102,29961.2632774569,63.786057
"Singapore",2006,20.9,390141,56575,333566,4401365,"Asia",103,33769.1541633501,60.532017
"Singapore",2007,20.299999,389606,57065,332541,4588599,"Asia",105,39432.9383493761,58.72424
"Singapore",2008,19.799999,397983,58752,339231,4839396,"Asia",105,40007.469261214,56.058495
"Singapore",2009,19.4,411305,61359,349946,4987573,"Asia",105,38927.2068817715,53.026108
"Singapore",2010,18.9,416365,62180,354185,5076732,"Asia",105,47236.9602345421,50.918697
"Singapore",2011,18.5,419092,62389,356704,5183688,"Asia",108,53890.4287270504,48.74789
"Singapore",2012,18.1,422659,62902,359757,5312437,"Asia",111,55546.4885386921,46.877453
"Slovenia",1995,31.5,406807,175465,231342,1989872,"Europe",43,10730.4510136379,121.004776
"Slovenia",1996,31.1,402705,174189,228516,1988628,"Europe",43,10815.1110457688,119.024025
"Slovenia",1997,30.6,400051,173155,226896,1985956,"Europe",42,10454.9656390657,118.28494
"Slovenia",1998,30.1,396774,171672,225102,1981629,"Europe",42,11175.7710286265,116.694084
"Slovenia",1999,29.6,392348,169726,222622,1983045,"Europe",41,11452.7831245082,112.71129
"Slovenia",2000,29.200001,386973,167572,219400,1988925,"Europe",44,10201.3035366727,107.35723
"Slovenia",2001,28.9,381207,165462,215746,1992060,"Europe",46,10479.7596309273,106.37024
"Slovenia",2002,28.700001,375110,163358,211752,1994530,"Europe",46,11777.1556578814,100.36059
"Slovenia",2003,28.4,369674,161520,208154,1995733,"Europe",47,14849.0372415032,98.94335
"Slovenia",2004,28.1,367107,161141,205966,1997012,"Europe",45,17233.1385611279,92.99363
"Slovenia",2005,27.700001,365996,160941,205055,2000474,"Europe",43,18098.9085440003,86.114426
"Slovenia",2006,27.299999,365914,159445,206469,2006868,"Europe",42,19672.9655554146,85.58513
"Slovenia",2007,26.700001,367815,158610,209205,2018122,"Europe",40,23787.6465566688,82.898544
"Slovenia",2008,25.9,374655,160014,214641,2021316,"Europe",38,27483.3371698569,79.95492
"Slovenia",2009,25.200001,384272,162563,221709,2039669,"Europe",35,24694.2304876707,76.84578
"Slovenia",2010,24.9,388580,163852,224727,2048583,"Europe",34,23509.5431355463,75.571365
"Slovenia",2011,24.799999,391621,164950,226671,2052843,"Europe",34,25095.1322896197,73.094795
"Slovenia",2012,24.700001,393481,165707,227773,2057159,"Europe",35,22643.1002515007,73.25714
"Solomon Islands",1990,4.1999998,48274,13182,35092,311869,"Oceania",63,688.519114237461,395.29938
"Solomon Islands",1991,4.0999999,50032,13661,36371,320781,"Oceania",63,709.646389694179,393.95862
"Solomon Islands",1992,4,51845,14146,37699,330004,"Oceania",62,815.494636195592,390.18408
"Solomon Islands",1993,3.9000001,53751,14652,39099,339501,"Oceania",62,886.135441780755,385.95718
"Solomon Islands",1994,3.9000001,55751,15165,40585,349273,"Oceania",61,1153.44753374033,381.7872
"Solomon Islands",1995,3.8,57843,15689,42154,359276,"Oceania",62,1306.73752977948,376.98428
"Solomon Islands",1996,3.8,59992,16212,43780,369517,"Oceania",62,1381.80090032119,373.10425
"Solomon Islands",1997,3.7,61821,16668,45153,379998,"Oceania",61,1385.57053065883,369.562
"Solomon Islands",1998,3.7,63812,17175,46637,390702,"Oceania",60,1171.42786378531,365.6601
"Solomon Islands",1999,3.5999999,65866,17749,48117,401592,"Oceania",58,1215.16735439827,360.72717
"Solomon Islands",2000,3.5,67849,18325,49523,412665,"Oceania",58,1017.61375675438,358.08704
"Solomon Islands",2001,3.4000001,69722,18903,50818,423949,"Oceania",56,965.76567510246,355.4165
"Solomon Islands",2002,3.3,71480,19468,52011,435434,"Oceania",54,795.601533812388,350.63925
"Solomon Islands",2003,3.2,73216,20060,53157,447016,"Oceania",54,788.613119344058,347.11575
"Solomon Islands",2004,3.2,74862,20641,54221,458549,"Oceania",54,867.107172185448,343.48917
"Solomon Islands",2005,3.0999999,76363,21176,55186,469918,"Oceania",53,1014.855280274,340.96365
"Solomon Islands",2006,3.0999999,77767,21691,56076,481086,"Oceania",53,1119.6932966279,339.58286
"Solomon Islands",2007,3.2,78728,22087,56641,492133,"Oceania",53,1260.28940393632,334.55817
"Solomon Islands",2008,3.2,79839,22495,57343,503366,"Oceania",52,1388.96387714065,321.05008
"Solomon Islands",2009,3.3,81538,23040,58497,515182,"Oceania",52,1428.50567310858,324.64117
"Solomon Islands",2010,3.3,83493,23653,59840,527861,"Oceania",52,1604.20582993513,321.1404
"Solomon Islands",2011,3.4000001,85636,24320,61317,541522,"Oceania",52,1938.89118680079,327.08096
"Solomon Islands",2012,3.4000001,87843,24986,62857,556066,"Oceania",54,2141.82152227309,327.76135
"Somalia",1990,22.1,384567,46477,338091,7225089,"Africa",139,126.924973244299,113.52538
"South Africa",1990,18.4,5118080,1029127,4088953,36800507,"Africa",70,3139.9662248384,142.8906
"South Africa",1991,17.799999,5278584,1062800,4215784,37718952,"Africa",70,3285.9723260933,144.14478
"South Africa",1992,17.299999,5464407,1099461,4364946,38672611,"Africa",69,3479.08320481774,149.22583
"South Africa",1993,16.799999,5656208,1137126,4519082,39633754,"Africa",70,3713.92120643398,143.84027
"South Africa",1994,16.1,5838436,1175735,4662700,40564061,"Africa",70,3784.44914367146,150.3366
"South Africa",1995,15.4,6002634,1213949,4788686,41435761,"Africa",68,4144.61372333232,153.76385
"South Africa",1996,14.7,6144491,1253766,4890725,42241007,"Africa",69,3864.41511212884,164.05789
"South Africa",1997,14.3,6157621,1283758,4873863,42987456,"Africa",71,3930.83656417086,181.98215
"South Africa",1998,13.9,6165442,1312133,4853309,43682259,"Africa",72,3502.16644688732,184.21588
"South Africa",1999,13.8,6042932,1320451,4722482,44338551,"Africa",75,3417.26458934081,173.68947
"South Africa",2000,13.7,5904379,1318506,4585873,44967713,"Africa",76,3374.71842279184,174.16725
"South Africa",2001,13.7,5761120,1312372,4448748,45571272,"Africa",79,2971.81976918833,165.6822
"South Africa",2002,13.6,5617076,1309705,4307370,46150913,"Africa",79,2797.08729059913,160.7985
"South Africa",2003,13.6,5486651,1317107,4169544,46719203,"Africa",81,4217.11478019175,156.93938
"South Africa",2004,13.6,5317589,1330522,3987066,47291610,"Africa",83,5409.1334888271,149.51573
"South Africa",2005,13.6,5166459,1358401,3808058,47880595,"Africa",86,6033.10149088554,144.1462
"South Africa",2006,13.5,5072256,1419926,3652331,48489464,"Africa",88,6266.53398662041,141.55832
"South Africa",2007,13.2,5022143,1493810,3528333,49119766,"Africa",88,6780.88455469658,134.03943
"South Africa",2008,12.7,5070587,1543199,3527388,49779472,"Africa",88,6350.65270995806,128.18588
"South Africa",2009,12.4,5161060,1587899,3573161,50477013,"Africa",89,6532.73696795513,123.12703
"South Africa",2010,12.1,5265381,1622558,3642822,51216967,"Africa",89,8148.9612020223,118.398895
"South Africa",2011,11.9,5375874,1648305,3727569,52003759,"Africa",88,8810.93065093576,110.98598
"South Africa",2012,11.8,5491791,1669391,3822400,52832659,"Africa",88,8222.19727925886,104.28897
"Spain",1990,20.6,10956746,4294972,6661774,38867322,"Europe",5,13804.8767869937,120.21302
"Spain",1991,20.5,11071447,4388047,6683401,38966376,"Europe",5,14811.9028194881,119.30384
"Spain",1992,20.6,11078815,4424195,6654620,39157685,"Europe",5,16112.1889152156,116.64505
"Spain",1993,21,11010037,4410892,6599145,39361262,"Europe",4,13339.908563675,114.907585
"Spain",1994,21.4,10901098,4357820,6543278,39549108,"Europe",4,13415.2870010456,113.002266
"Spain",1995,21.9,10741463,4279260,6462202,39724050,"Europe",5,15471.962716535,112.634514
"Spain",1996,22.299999,10591039,4189575,6401465,39889852,"Europe",7,16109.0843985284,111.290344
"Spain",1997,22.700001,10448165,4097222,6350943,40057389,"Europe",7,14730.7971752046,107.81578
"Spain",1998,22.9,10330533,4018439,6312094,40223509,"Europe",9,15394.3514628249,107.0093
"Spain",1999,23,10253452,3988812,6264639,40386875,"Europe",9,15715.3322713275,106.44758
"Spain",2000,22.9,10218562,4013630,6204932,40567864,"Europe",11,14713.0657111519,101.59379
"Spain",2001,22.799999,10225492,4085810,6139681,40850412,"Europe",11,15355.7031663439,98.31198
"Spain",2002,22.6,10242496,4181727,6060769,41431558,"Europe",11,17025.5319828692,96.45152
"Spain",2003,22.6,10179032,4240704,5938328,42187645,"Europe",11,21463.4426577449,95.008354
"Spain",2004,22.4,10165195,4302704,5862490,42921895,"Europe",12,24861.2827964413,91.738396
"Spain",2005,22.200001,10152824,4347130,5805694,43653155,"Europe",12,26419.2968638221,89.90561
"Spain",2006,22,10088801,4341839,5746962,44397319,"Europe",13,28365.3134896346,86.633415
"Spain",2007,21.700001,10049238,4323078,5726160,45226803,"Europe",15,32549.9709785513,85.21422
"Spain",2008,21.4,9999135,4289375,5709760,45954106,"Europe",18,35366.2596011983,82.99473
"Spain",2009,21.200001,9894596,4232287,5662308,46362946,"Europe",23,32042.4740786617,80.34194
"Spain",2010,20.9,9831673,4191880,5639793,46576897,"Europe",24,30502.7197080776,77.95428
"Spain",2011,20.5,9788908,4165715,5623193,46742697,"Europe",26,31636.4463142558,76.60948
"Spain",2012,20,9798622,4162598,5636023,46773055,"Europe",27,28324.4293363918,75.573296
"Sri Lanka",1990,9.6999998,1525051,89823,1435228,17325769,"Asia",104,463.618738841557,109.89579
"Sri Lanka",1991,9.5,1548955,92310,1456645,17535732,"Asia",103,513.258447470619,100.64251
"Sri Lanka",1992,9.3000002,1571884,94840,1477044,17736827,"Asia",102,547.054534380126,97.72121
"Sri Lanka",1993,9.1000004,1594252,97372,1496881,17924827,"Asia",102,576.779883887392,91.89651
"Sri Lanka",1994,8.8000002,1613692,99809,1513883,18094474,"Asia",102,647.57915642214,92.06017
"Sri Lanka",1995,8.6000004,1632228,101993,1530235,18242917,"Asia",103,714.233231504348,93.85021
"Sri Lanka",1996,8.3999996,1649056,103977,1545079,18367290,"Asia",102,756.656990511326,93.09788
"Sri Lanka",1997,8.3000002,1654225,102009,1552215,18470897,"Asia",102,817.064481692963,96.71027
"Sri Lanka",1998,8.1000004,1659823,100402,1559421,18564595,"Asia",102,850.811603871151,92.04563
"Sri Lanka",1999,8.1000004,1666346,98884,1567462,18663293,"Asia",104,838.883462825646,90.81065
"Sri Lanka",2000,8,1674712,97231,1577481,18777606,"Asia",101,869.696285031043,89.12701
"Sri Lanka",2001,8,1686603,95734,1590869,18911727,"Asia",100,832.80357234611,84.06153
"Sri Lanka",2002,8.1000004,1691284,91588,1599695,19062476,"Asia",101,867.491486787101,80.8166
"Sri Lanka",2003,8.1999998,1699106,87854,1611252,19224036,"Asia",104,982.195696950166,81.0519
"Sri Lanka",2004,8.3000002,1705431,81777,1623654,19387153,"Asia",104,1065.78443680197,78.59069
"Sri Lanka",2005,8.3000002,1714244,76264,1637980,19544988,"Asia",104,1248.69818517034,77.51288
"Sri Lanka",2006,8.3999996,1725276,71801,1653475,19695977,"Asia",104,1435.81681297616,76.39632
"Sri Lanka",2007,8.3000002,1750967,72192,1678775,19842044,"Asia",102,1630.38890604323,74.3448
"Sri Lanka",2008,8.1999998,1778265,73069,1705196,19983984,"Asia",102,2037.32210302668,73.65506
"Sri Lanka",2009,8.1999998,1808389,74522,1733866,20123508,"Asia",101,2090.4018261396,69.01365
"Sri Lanka",2010,8.1000004,1840304,76314,1763990,20261738,"Asia",101,2799.64873802555,67.43547
"Sri Lanka",2011,8,1871272,78392,1792881,20398496,"Asia",100,3200.86113238282,66.58909
"Sri Lanka",2012,7.9000001,1902234,80851,1821383,20425000,"Asia",100,3350.52187589289,64.60511
"Sudan",1990,14.8,809594,115223,694372,20147592,"Africa",153,483.952610882609,130.76183
"Sudan",1991,14.3,836860,119001,717860,20891442,"Africa",153,432.478949975078,130.22026
"Sudan",1992,13.7,865424,122794,742630,21696240,"Africa",152,260.510359649193,128.84541
"Sudan",1993,13.2,893967,126750,767217,22527837,"Africa",152,320.485331506291,127.54666
"Sudan",1994,12.7,922298,130656,791642,23338465,"Africa",153,449.710583015456,126.36584
"Sudan",1995,12.5,950221,134682,815540,24094741,"Africa",155,473.413470920276,125.03039
"Sudan",1996,12.4,977342,138701,838641,24782384,"Africa",155,300.564930338891,123.47606
"Sudan",1997,12.6,1003529,142426,861103,25413912,"Africa",153,378.954761650082,121.688545
"Sudan",1998,12.9,1030297,145944,884353,26015518,"Africa",151,355.152554190526,119.905365
"Sudan",1999,13.2,1058571,149456,909114,26626512,"Africa",151,328.06865304601,117.9234
"Sudan",2000,13.5,1087710,152850,934861,27275019,"Africa",151,366.172741960491,115.98148
"Sudan",2001,13.8,1116860,156032,960828,27971077,"Africa",151,456.624237901334,114.19409
"Sudan",2002,14.2,1145727,159202,986526,28704786,"Africa",151,512.44125816274,113.18697
"Sudan",2003,14.5,1177466,163282,1014184,29460517,"Africa",149,586.753211436903,111.67726
"Sudan",2004,14.7,1212392,168119,1044274,30214189,"Africa",149,711.921984166626,110.308945
"Sudan",2005,15.1,1250359,173753,1076605,30949514,"Africa",149,914.16652228893,108.85377
"Sudan",2006,15.4,1291343,179913,1111430,31661824,"Africa",147,1143.93225136591,107.298744
"Sudan",2007,15.8,1335073,186241,1148831,32360619,"Africa",145,1461.31591372515,105.747795
"Sudan",2008,16.1,1382032,193047,1188985,33060844,"Africa",145,1551.08577078954,104.56367
"Sudan",2009,16.4,1429447,199541,1229906,33783779,"Africa",143,1202.55788059175,103.46062
"Sudan",2010,16.799999,1475574,204650,1270924,34545014,"Africa",144,1338.44372449561,102.34529
"Sudan",2011,17.200001,1523903,210203,1313700,35349676,"Africa",143,1366.41090524947,101.03074
"Sudan",2012,17.4,1573706,216948,1356758,36193781,"Africa",142,1039.76205101829,100.00946
"Suriname",1990,118.7,17236,3140,14095,405169,"South America",149,958.612332137947,97.744896
"Suriname",1991,118.9,17627,3215,14413,413009,"South America",149,1084.96425017373,102.715164
"Suriname",1992,119,18029,3305,14724,420658,"South America",148,961.826471860751,106.33915
"Suriname",1993,119.9,18481,3399,15082,428028,"South America",148,1001.72116282662,114.29227
"Suriname",1994,120.7,18891,3487,15404,435099,"South America",148,1391.62015383495,105.77367
"Suriname",1995,121.4,19282,3569,15713,441851,"South America",149,1565.21202336887,87.99137
"Suriname",1996,121.7,19608,3637,15971,448207,"South America",148,1921.90543949937,84.39044
"Suriname",1997,121.9,19798,3669,16129,454165,"South America",148,2039.83684343796,85.63215
"Suriname",1998,121.9,19979,3701,16278,459838,"South America",148,2415.742065684,92.63965
